free_text,label_id
tao cực ghét bọn fanpage kiểu này tạo chủ_đề khác nhau chủ_yếu lấy video tào_lao lồn về google voice soạn văn_bản dắt_mũi định_hướng hoặc tự nhét chữ vào kéo_dài video tóm lại là lũ rẻ rách kiếm tiền từ chất_xám của người khác block đéo hết,2.0
lo trả nợ đi nhé mấy con,0.0
bắt được một con bò đỏ nằm_vùng,2.0
tiểu tiểu chào ba_rọi béo nhé,0.0
sợ run_người,0.0
thầy làm em xúc_động qua ',0.0
mua về dùng dần đi,0.0
lên báo miết mốt anh bị đô_thị hốt vì hớt_tóc không có tiệm đàng_hoàng bây_giờ,0.0
khốn_nạn lu tham nhung,2.0
tham_nhũng chỉ phần thôi còn vấn_đề lãnh_đạo và con_người nữa mày nhìn bên trung quốc là thấy,1.0
phải thầy không ta,0.0
mày nói đúng phải giảm_thiểu các xung_đột chiến_tranh thế_giới xuống thì mới hợp_tác để phát_triển được,0.0
ông tuân ổg cười gần chết luôn kìa,0.0
tay anh cầm xi_măng sỏi đá,0.0
nautical mile bằng khoảng hơn khuyến_mãi thôi cái công thư của phạm văn đồng chỉ thể_hiện sự khôn_lỏi của nước ta trong mắt thiên_triều cùng lắm thì bị trả_đũa,0.0
phồn_hoa hay là đồng_ruộng,0.0
duy khương bên nó ai bị hoặc nghi bị thì tự cách_ly tự điểu trị nhé nó còn không cho xét_nghiệm cơ_chỉ khi nào bạn chết thì nó mới khám_nghiệm để kết_luận có do vi rút hay không ở ngoài đường mà đeo khẩu_trang bọn anh nó còn đấm vào mặt cho chứ ở đó mà điều_trị,0.0
nguyễn kim chi lây cho khỉ rồi sao,0.0
rút kinh_nghiệm là lại được xài nghìn_tỷ,2.0
cái lồn mẹ tao mới vừa lên redit chắc of luôn đây,2.0
anh có_thể bớt xạo cho dân_tình đỡ ghét anh đi,2.0
cười tụt cả mông ngu thì chết no sympathy,2.0
nói câu học các nước văn_minh thì thành tự bóp đái nói mình không văn_minh à,2.0
dù thế_nào mk vẫn thích bài này hơn,0.0
tổ_quốc ghi công,0.0
xạo lồn nhưng tao là trai đéo phải gái con của đĩ già ơi cái post tao quay tay ra bài mà mày tin tao là gái thật thì đụ con đĩ mẹ mày ngu như chó ghẻ con điếm già mẹ mày đụ chó mới đẻ ra mày chứ ai là người mà nhìn cách tao nói_chuyện lại nghĩ tao là nữ được như con chó ghẻ mày đâu,2.0
giả_bộ bất_ngờ,0.0
thằng đéo nào dạy cho nó dấu cách đằng trước dấu_chấm thế không biết vô_học vãi lồn mà cũng bày_đặt tiên_tri,2.0
nguyễn ngọc linhlinh cậu không đọc hết ảnh à truyền cho người rồi kìa,0.0
mỹ chỉ công_nhận chính_thể chmnvn là kế_thừa của việt nam cộng hòa bắc việt sát nhập chmnvn nên bị mỹ cấm_vận mỹ công_nhận cả chính_thể,0.0
mắc cười quá đi châu ơi,0.0
hiền thu_kiều,0.0
nhà_thờ nào thì nói ra,0.0
ủa sao đăng ảnh nhóm hkt vậy anh,0.0
spiderum từ trước đến nay là của tuyên_giáo à anh_em,0.0
biết anh làm streamer mệt và khổ rất nhiều nhưng em thấy phục anh vì anh vẫn có_thể vừa là vitamin cho bộ_lạc vẫn hoàn_thành tốt nghĩa_vụ của người cha người chồng cái trụ_cột cho gia_đình hãy cố_gắng giữ_gìn những hạnh_phúc này nhé anh độ,0.0
tộc_trưởng hơi bị khoẻ mọi người ạ,0.0
helo ba_rọi béo,0.0
she and cam ly loks alike,0.0
già mà non,1.0
lol,0.0
có ai muốn mần thịt ông châu không,0.0
được đi xkld cũng là loại hạnh_phúc nhé,0.0
được,0.0
thật thất_đức,0.0
họa tiết rất tinh_tế,0.0
lật_đổ con cặc đi dề nhậu tiếp đi mày bữa nữa thấy dân quậy quá đảng giám giá bia thuốc_lá đĩ_điếm cho mày chơi thoải_mái luôn ha_ha,1.0
ai còn cái hình sms mtq nhắn_tin xin tiền xoá nghèo ở điện biên không ha cho mềnh xin,0.0
vận nước đang lên kiểu này mưa tầm chắc tới đầu_gối,0.0
thks mate ️ ️,0.0
nguyễn sơn thiếu số nhỉ có số thì lại đẹp,0.0
chặn rồi mà không phải ai cũng bị không bị chặn thì ai đi chửi vtc làm gì,0.0
giả,0.0
quá tuyệt_vời giờ đến miền tây nam bộ cũng đú trend này bảo sao cái hộ_chiếu xếp_hạng đáy,2.0
thằng này là dạng bú kẹo cắn ke phải đeo kính nên trông mới không ngáo,2.0
hí hí cay lắm,0.0
fomasa thất_thủ,0.0
việt nam cố lên,0.0
buồn thật chứ,0.0
là sao,0.0
chao quoc sưtrân dân chut quôc sư sưt khoe doi dao va sông lâu trăm tuôi,0.0
việt nam thì mang hàng_xách tay ncov về từ châu âu,0.0
th được rồi thầy,0.0
tao không biết tiếng thái mà tao lại hiểu được bức ảnh này ' v,0.0
người làm thầy sena petlan và bố_già kalista thua mấy ngày_nay,0.0
chúc_mừng các em chuẩn_bị vào đại_học nhé mà thời_gian nghỉ các em ăn_chơi cho đã vào nhé và chuẩn_bị tinh_thần vào đại_học nhé,0.0
anh ha chào cụ tiên_sư trần mần hay mình khoái nghe hài của cụ coi_chừng cụ nhé em ncov nó quặc vô là cụ đi đấy còn giờ này cụ chỉ có dương_vật teo chứ sao mà cúm dơi cúm mèo được,0.0
hoi giong danh hai kieu oanh,0.0
kinh,1.0
tin_tưởng,0.0
dương_vật của team à em nhầm linh vật ớ lại nhầm linh_hồn,1.0
,0.0
phạm minh đức tao không biết nên sad hay ha_ha nữa,0.0
không phải thấy mày tốt_tính đâu thấy mày ngu khó khả_năng chịu đổ vỏ nên nó mới pm mày đó,2.0
chuẩn luôn,0.0
mày học đại_học trong nước cố_gắng xong cử_nhân thời_gian đó cố_gắng học đạt kết_quả tốt làm thêm gom tiền trong thời_gian đó mò tìm chương_trình học thạc_sĩ đi học năm nữa lúc đó nó tiết_kiệm hơn có bạn_bè và mối quan_hệ ở việt_nam thời sinh_viên vẫn đảm_bảo khả_năng tiến_thân cũng như tìm việc ở nc ngoài được gap year cũng được nhưng phải chuẩn_xác_định sẽ phải đánh_đổi cái gì,0.0
sống nhanh lên các bé ạ,0.0
trung thầy_bói,0.0
cũng tàm_tạm,0.0
quốc anh bịt khẩu_trang nhé_béo,0.0
hoàng minh xin video ông ơi,0.0
co ơi con muốn lam phước nhưng con không co điều_kiện nêu co muốn lam phước cho con góp công voi cô,0.0
phương nam ngàn cái thì mua,0.0
tất_nhiên là cái quần què gì vậy mọi người,1.0
sang_năm mới mong anh bớt hí nhé,0.0
mày dùng wifi hay nhà mạng nào,0.0
cách để ly_hôn,0.0
các ông cứ như tia chớp ấy,0.0
quân lê,0.0
lê văn quật úp lên gruop lớp cho thầy coi đi,0.0
biết_đâu làm_trò tăng view,0.0
không tôn_trọng dân như kiểu dân là phải cần công_an cũng có vài người hòa nhã nhưng rất ít,0.0
thiên_tai hạn_hán cũng đổ lỗi cho chính_phủ vậy có_lẽ tao cũng_nên coi mày là thất_bại của việc bố_mẹ mày làm_tình phải không thằng quản_trị viên óc chó,2.0
bị địt,1.0
ông thế_là bọn chúng muốn giết ai thì giết à bắt người khác chết thay tội_phạm bọn tội_phạm đích_thực phải chết nhiều tên cũng xứng_đáng thôi còn tay luật_sư có bằng_chứng mà không đưa ra tố_cáo tội_phạm thì trở_thành đồng_phạm giết oan người lương_thiện chính tay luật_sư đó phải bị chảm đầu_tiên,1.0
ba_rọi béo,0.0
khổ_thân con của giai_cấp vô sảng bần_nông nghèo_hèn_mạt_hạng chuyên đi cắn người giàu lúc bị rọ_mõm thì ngoạc mồm kêu oan để đóng vai nạn_nhân,2.0
công_nhận tao thấy nó năng_nổ nhì đăng_ký này rồi top chắc thằng gà,1.0
lộc đéo bình_luận là bác được yên rồi lộc bình_luận cái bác lên nóc nhà bắt con gà bãi đéo nào cũng có dấu răng của lồn,1.0
bait à,0.0
khóc con cặc nước mắt_cá xấu đồ giả mà toàn chốt đơn rồi quăng ngoài giới chỉ thấy mày dơ xạo lồn thôi ha_ha,2.0
cái này sát_thương cao lắm đấy vụt cũng có_thể gây chết người tao tính sở_hữu chiếc hàng real trong tương_lai nhưng cũng phải sử_dụng tránh chỗ hiểm nếu phải sử_dụng trong trường_hợp bất_trắc mặc_dù nó là hàng cấm,0.0
mày có hỏi lại nó mấy câu đó không,0.0
dùng mấy cái extension như f bạn purity hay social fixer để lọc bớt nội_dung đi mày,0.0
lúc trước_sơn tùng mtp hát nghe vài lần mới rõ lời đấy nhưng người_ta vẫn nổi_tiếng còn mấy bạn không thích thì đừng nghe tôi ghê,0.0
việt nam có xả súng không,0.0
hóng eu dán nhãn cây tre chung với mỹ,0.0
tao mà là thằng quang hải thì thằng quản_trị_viên,0.0
lúc còn ngày bé thì dành trọn thời_gian để mong mình trở_thành người_lớn sau_này lại dành cả thanh_xuân để mong mình bé lại,0.0
rồi rớt cái lòn luôn,1.0
hoàng thiện nhị lạng đinh mới đủ,0.0
mấy chị sắm kem trộn chưa nè chăm bảy hủ,0.0
trantuan khoi tran muốn chụp không rủ bạn gì đó chụp,0.0
thế video âm_nhạc mr siro giờ có cả tấu hài à các ông,0.0
mấy thằng nhận được máu,0.0
trần văn trung định kéo anti cho sếp à ông,0.0
đây rồi thần_tượng của tôi đây thật rồi,0.0
du ma_may,2.0
giết quách được phát ra từ miệng người đại_diện cho pháp_luật việt nam hỏi đạo_đức trách_nhiệm của ông ở đâu hay ông là loài đv máu lạnh,2.0
ơ tuổi_thơ của clear,0.0
dư_luận viên đỉnh oãi,0.0
nếu có điều_kiện thì tao vẫn sẽ quá đó du_lịch lần,0.0
đúng với thực_trạng của việt nam quá,0.0
sao chưa chuyển_hoá nó được mà ct rồi,0.0
quan kiểu này chém chết,2.0
dễ_thương quá ️ ️,0.0
hết tẩy trắng tao bây_giờ tẩy trắng bao_cấp,2.0
tôi lại thấy chỗ này dễ_thương hơn,0.0
buồn thật_sự anh ơi,0.0
,0.0
em là fan của cô lê na nên luôn dõi theo cô_bác ạ,0.0
hot bình_luận,0.0
nổ quá bà cụ ơi,2.0
nhờ sự dốt_nát của đàn cháu mà thằng nghe sỉ gần nửa tiếng,1.0
được tao ngu khai_thông cho tao đi,2.0
thanh huyền bún đậu nhá,0.0
đây xuất_phát từ đây ️,0.0
nhờ công thầy mà em lên quá luôn lên nốc nhà đó,0.0
hôm bữa có tú probuild nay có ba_rọi béo probuild,0.0
thì bọn đảng đĩ thích bú tầu mà địt con_mẹ giống súc_vật cs tốt nhất đừng gỡ cấm_vận cho rồi,2.0
kinh nhờ dân xứ trèo tường mới bỏ xứ đi tây mà kiều_hối về nhanh thế nhờ cha mạ ơi xứ chi chi mà giàu thế_tề,2.0
bọn dư_luận viên hài thật địt me thằng ăn thuế của dân mà sống thì giúp dân là chuyện đương_nhiên và lẽ đương_nhiên chúng_ta vẫn kính_trọng họ còn người không ăn thuế_nộp thuế lại tự bỏ tiền_túi ra giúp dân thì chúng_nó chửi như chó chúng_nó chỉ làm xấu đi hình_ảnh người chiến_sĩ của chúng_nó mà thôi,2.0
tao biết mà người hoa sống ở chợ lớn có từ thời xưa phản_thanh phục minh rồi mà cho hỏi con_gái người hoa có phải chỉ lấy trai người hoa không vậy tao làm ở quận thấy mấy em_gái hoa nhìn ngon quá,0.0
lâm quốc_huy_chấp mày đi nước cờ đầu_tiên,0.0
ba_rọi béo said,0.0
bê đi lỏ bóng_gió mới đi bám chân kiểu đó chứ người bình_thường chẳng ai dai_dẳng như_vậy,2.0
ông trời ban cho những người thế_giới thứ toàn là quý_tướng giàu_sang có tài không nhé mới người không nên kỳ thi thế_giới thứ giới_tính không phải cái tội nhưng,0.0
bò đỏ đua nhau quảng_cáo cho đoàn làm phim nhà sảng xuất tiết_kiệm phí quảng_cáo nhỉ nhỉ,2.0
nghe rất vô_sinh nhưng lại sinh_đôi,0.0
vì nhà nguyễn đoạn đó suy_thoái rồi muốn bảo_toàn_quyền_lực nên thí dân chọn làm chó của pháp để bảo_toàn_quyền_lực,0.0
cho hỏi trên sound cloud có chưa anh,0.0
tao đã dự_đoán trước nhé anh_em,0.0
tao ngồi xem bọn bán khẩu_trang hét giá,0.0
vậy chị cho em tỉ ik,0.0
mày nhiều huyện coi tự té vô dùi_cui chết đó quản_trị_viên,0.0
xin tộc_trưởng hãy cho hiếu lợn thần ra trận đảm_bảo sẽ có chiến_thắng,0.0
này thì hòa_hợp hòa giải hợp_ý cơm sườn sống không hợp_ý đởm đi tò mọt_gông cơ_mà con đại_bàng của cộng hòa đẹp vãi nè,0.0
i love you nhiều em yêu anh cho rờ tay,0.0
chị dễ_thương quá,0.0
thêm quả đauf như này chất luôn,0.0
hay là cái tụi du_côn cô_hồn các đảng đó là tay_sai của chúng_mày,2.0
nên né mấy đứa cosplay,0.0
helo ba_rọi béo,0.0
mình thì váy thái nhé,0.0
đấy mày mà show bảng lương lên thì bị bóc phốt làm đĩ đực culi hành_nghề chung với con đĩ già bần_nông mẹ mày ngay làm đéo gì dám show mày đéo khoe_mẽ chỉ xạo lồn post bài mình là phó_giám_đốc công_ty đụ thuê thôi mày khoe mà khoe mõm chứ có thật đéo đâu để show lên uish con chó sợ bị phốt vì tật xạo lồn mày tự nhận rồi nhé con đĩ đực bú cặc chó bẹc giê,2.0
cá nhơn tao quý béc tô lắm đâm_chém kinh_hoàng như_vầy thì rối_loạn hết nội cmn bộ rồi giờ hoặc béc tô phải lên làm hoàng đế như béc tập chứ béc tô mà dừng lại chúng_nó truy sát đời nhà béc mà thường độc_tài cá nhơn nó yếu hơn độc_tài tập_thể nhiều,0.0
dep sang wa c ơi,0.0
,0.0
ace nào muốn xem stream mà không có tg xem thì mỗi tối thứ thứ chủ_nhật nhé kênh độ mixi gaming vào thích stream hôm sau muốn xem_lại thì vào phần đã thích xem_lại nhé hôm nào đen bị bản_quyền thì chịu,0.0
thôi,0.0
thoại con cặc nhá thầy,2.0
có ai chơi bê đi không nhắn_tin mình đi,0.0
khó lắm người ơi,0.0
đi duyệt_binh mà trời cũng phá sang hôm sau lại nắng cháy da,0.0
nghiêm văn tú gì rẻ vậy thím,0.0
hay_vậy,0.0
chụp hình nét như này thì bảo sao,0.0
theo số_liệu mới nhất từ bộ lao_động thương_binh và xã_hội việt nam_tính đến tháng năm có khoảng người lao_động việt_nam đang làm_việc tại hàn_quốc chưa tính tới đầu năm,0.0
bảo lũ này có mùi sô_vanh hiếu_chiến cũng chẳng sai toàn đòi vắt cam đánh lào coi_thường nước khác bằng một loạt từ gì biết rồi đó ai đụng tới niềm tự_hào rân tộc cái là thành tây nội_địa,2.0
nói người_ta giả_bộ thì coi chi cho mất thời_gian vậy rồi mất thời_gian bình_luận,0.0
hay thật_sự,0.0
anh lớp du nhiều,0.0
à tui hiểu rồi xin_lỗi bạn nhé,0.0
vừa nghe nhạc bạn này vốn không phải gu mình mấy bài trước nghe cũng được bài này không bằng mấy bài trước được cái mặt dễ_thương nè,0.0
cô_giáo cứ bình_tĩnh,0.0
á quá nên sale à thầy,0.0
chiến_thuật nướng quân bất_bại của cố_vấn tàu mà cs đâu có nghĩ tới cần bao_nhiêu mạng người chỉ cần đạt được mục_đích là thôi tóm quyền_lực thì cái gì cũng làm,0.0
xin facebook chị này ạ,0.0
làm gì cơ chuyện mất hết như vậy_mà người_ta chịu về không,0.0
vy trần đú trend sớm,0.0
cực_kì thuyết_phục_vậy,0.0
tự_do tài_chính đéo gì mấy thằng dư_luận viên triệu chúng_mày cứ block bọn đấy lại cho nhanh,2.0
sim số đẹp nhắn_tin em nhé,0.0
ăn cho nó máu,0.0
dơ tay phát_biểu ý_kiến ạ,0.0
cho xin cái tuổi bạn ơi,0.0
thương thầy ️,0.0
phản_động nào cũng có một quá_khứ buly nào làm gì có tương_lai,0.0
nguyễn công viễn cẩn_thận nhé,0.0
khi mày mặc quần trong đắt hơn quần ngoài,0.0
mì sào chua_ngọt ha_ha,0.0
maruko linh gấu_mèo bắc mỹ,0.0
mày có vụ nào chém người hàng_loạt cũng được,1.0
mình ở thành_phố hồ chí minh ai biết trung_tâm nào dạy tiếng hoa tốt tốt chỉ mình với học lẹ không thì không kịp ',0.0
cánh diều dẻo,0.0
nhật đánh_úp trung quốc nhé bà_con thần_tượng nay đã tiên_tri rồi,0.0
tiên_phong cho phong_trào mới thôi bạn,0.0
vì tiêu_chuẩn thực_phẩm ở việt nam quá vớ vẫn có chứng_nhận vsatp chưa chắc đã sạch không có chưa chắc đã bẩn nhưng kinh_nghiệm của tao thấy phần_lớn là mất vệ_sinh đó là chưa nói tới các chất phụ_gia độc_hại được cho vào trong quá_trình chế_biến món ăn_người việt tự hại người việt lý_do vì đâu,0.0
béo đáng yêu hơn em bán thuốc béo thật đó nhoa,0.0
bên đài tự_do quá nên giờ cũng có loạt cảm_tình viên tụi này lên ca_ngợi trung quốc về mọi mặt từ huawei tàu_điện_máy_bay …,0.0
hoang trung mấy ổng được truyền máu đây,0.0
yêu việt nam cộng hòa thì không chắc nhưng ghét cs chắc nhiều thằng con dân bắc còn chửi ngược ra ngoài kia_mà,1.0
pha xử_lí hay nhất từng xem,0.0
sương sương thôi nhé,0.0
chuyên nói_tục,0.0
tư_duy điển_hình,0.0
thì tụi nó bị ngu mà nói như nói,2.0
bụng như con heo vậy mà bài đặt bán thuốc giảm cân uống đi rồi chết,2.0
phạm văn lộc đây mới là thần_tượng chính_hiệu,0.0
chỉ có là các chị bên mẽo có cái lồn ba_rọi béo đéo có chị thua người_ta cái đó đấy tên nhạc bất_quần,2.0
với trình_độ giáo_dục của đảng và máu_chó dại của dân việt nam thì nếu cho sở_hữu súng chắc cứ phút là có tin thằng nào đó nã nhau chết chỉ vì lườm đểu dù biết là vẫn sẽ có thằng làm súng tự chế nhưng đã cấm thì vẫn đỡ hơn đi ra đường gặp tui trẻ trâu cầm hàng tao đã mệt rồi nay còn biết tụi nó có hàng nóng nữa thì thôi chắc tao đi làm rồi ở nhà cho lành,2.0
trùm hò trùm bánh_mì tôm_tép trùm khô gà,0.0
hài nhung thì đáng trách thật nhưng tình_hình_như này thì việt_nam vẫn có_thể tiếp_nhận thêm bệnh_nhân từ nước_ngoài về,0.0
trời ơi đay là con_trai ha trời nhìn giống phụ nử ghê nhìn không ra con_trai luôn,0.0
các anh tham_quan thích điều này,0.0
đánh ngoại xăm không ăn_mừng phải giết được đồng_bào mới ăn_mừng cơ thì là giết được kha_khá từ nạn đói ất dậu,1.0
quyen anh có có,0.0
có ea hải sảng với nông_trại thôi nhé,0.0
vụ linda thì sao vậy thầy,0.0
đảng ta không ăn_tiền của nhà phát_hành game được nên chơi trò chặn đó ăn_không được thì đạp_đổ,2.0
ba_rọi béo có_thể chiếm_đoạt được trái_tim của tiểu tiểu nhưng riêng blue của tiểu tiểu thì ba_rọi béo tuổi lol chiếm_đoạt được vậy,0.0
việt nam giờ luật con_mẹ nó rừng hết rồi,2.0
bá ba cho con ít con lo cho ba mẹ con đi má ba,0.0
là một cựu bò đỏ tao khẳng_định luôn đéo được đâu nó vẫn sẽ u_mê ngu_muội đến cái ngày hiện_thực vả vào mặt một_cách tàn_khốc lúc đó nó sẽ phải chọn_lựa tiếp_tục hạnh_phúc trong ngu_dốt hay thoát ra sự vô minh,2.0
cực_kì thuyết_phục,0.0
mày rảnh,2.0
nhà bố_mẹ không bắt wifi nên không coi anh stream được chỉ đứng trước nhà hút ké wifi hàng_xóm để tải video anh cắt về máy coi,0.0
diễm thúy đột_quỵ á,0.0
chi ơi chi dong lê thuy đep pua,0.0
kimthy lê dáng quần sang_trọng lich lãm làm tăng sự chú_ý của cô ý vào con cu của bạn,1.0
quá_tội oan quá,0.0
chạy đâu cho khỏi nắng,0.0
romeo nguyễn,0.0
làm_sao để thoát ra khỏi nhưng suy_nghĩ trong đầu,0.0
tấn khang liv ha_ha ý_thức số thế_giới ha_ha ha_ha hohoho,0.0
hồi bé nghịch_ngợm hay bị đánh bị cãi thì lại mong lớn đúng là con_người chả khi nào thoả_mãn được,0.0
chia buon,0.0
nhà tao bán ăn sáng cứ gặp nón cối là tao đéo bán,2.0
không biết dùng từ_ngữ gì để mô_tả mấy con_người này,0.0
cái này quản_trị viên sai rồi nhé,0.0
uyên thu tag chị mình vào này,0.0
cái lồn mẹ trí xuân,2.0
cố lên cố lên,0.0
dsa là gì vậy,0.0
hiến_pháp một_số con vật bình_đẳng hơn những con vật khác,0.0
cô linda nhìn vậy chứ dễ_thương lắm dù có nói_chuyện thô_tục tục nhưng không sao,0.0
viết thế_thì không biết xét_nghiệm dna thủ_tục như thế_nào rồi,0.0
tân à xin video anh ơi,0.0
chúc ba_rọi béo lên kim_cương,0.0
có jk hay không đăng hoài,0.0
minh tuân cười khí_thế luôn ha_ha,0.0
quả tóc không lẫn đi đâu được,0.0
confesion việt nam cộng_hòa và đbp,0.0
nó giống vãi lol anh ơi,0.0
ai cũng thời hồng,0.0
hình_như trước báo có đăng là gửi ngân_hàng rồi mới rút ra thời_gian gần đây,0.0
gáy nào,0.0
helo xin chào tất_nhiên là giám_đốc đài_tv vhl,0.0
con cặc gì vậy mày chỉ vì không được mà mày kết_liễu à địt con_mẹ chắc bố_mẹ mày đọc được chắc chết_tươi cmn mất đéo chọn trường tầm trung mà vào thằng ngu,2.0
tao cầu cho có ngày dân họ dừng xe lại nện hội_đồng mấy con vàng này một bữa cho sợ,1.0
hãy bắt thằng hô_hào chống tham_nhũng đầu_tiên,0.0
vấn_đề là công_sức của cố_vấn trung quốc thì cảng giấu sạch,0.0
năm sau đến lượt rồi sau năm tiếp_theo nữa là rồi đến ờ và tiếp_tục là địt con_mẹ nhiều vãi lồn,2.0
sống chậm nhé anh_em,0.0
nó đéo làm như_vậy thì gọi đéo gì là dư_luận_viên,2.0
trẻ trâu đóng film hài hả,1.0
top mà từ dưới đếm lên,0.0
hình_như thằng này là thằng muốn ăn_gỏi mc phan anh đây mà,2.0
câu hãm lồn nhất tao từng nghe,2.0
nhìn chị_em không biết cộng_đồng giới_tính thứ ba đâu,0.0
mua đâu thế mày,0.0
overated,0.0
đừng quên đảng đĩ,2.0
chị hay quá chị ơi,0.0
chỉ có tiền mới biết,0.0
anh lân hay thật lúc này ở nhà xem nghệ_sĩ tao dần biểu_diễn hài vui_ghê,0.0
sân_bay long thành thiết_kế có đường_băng nhưng nhiều đường tham_nhũng nên mới tỷ usd vậy_mà cũng thắc_mắc,1.0
đài bolsa đưa mấy ông nói_năng như_vậy làm giảm uy_tín tầm_thường,0.0
trước là trận lượt đi đây là trận lượt_về,0.0
võ hoài phong xin video,0.0
thời_gian sẽ giúp thằng mặt lồn vơi đi nổi đau nhưng thỉnh_thoảng nghĩ_lại vẫn cay cay nhé,1.0
ổn_áp lắm chú chuẩn_bị đồ đi hành_nghề rồi,0.0
đồng_ý nhưng chắc không_đâu đám quan_chức độc_tài sợ nhất là quần_chúng biết sử_dụng và sở_hữu vũ_khí cung nỏ không thôi nó cũng cấm,0.0
cái này có về túi cộng sảng không mày,0.0
đất_nước sẽ đi về đâu với những thằng ngu như quản_trị viên fanpage này,2.0
tai đéo bênh_vực ai tao chỉ thắc_mắc tại_sao có cái adn đéo đưa ra mày nói luyên thuyên lòng_vòng như thằng ngu làm gì vậy adn đâu adn đâu đơn_giản vậy thôi thằng thiểu_năng ạ,2.0
xác_minh địa_chỉ email,0.0
còn tiếp,0.0
khốn_kiếp,0.0
đẹp_trai sẽ có cảm_xúc hơn hạnh_phúc hơn giàu không thì không đủ nhưng giàu chắc_chắn hơn đẹp_trai rồi,0.0
được ba_rọi béo ơi,0.0
đạo hồi có_thể tử vì đạo mày có chơi với người đạo hồi họ tôn_sùng_đạo lắm không bao_giờ ăn thịt heo,0.0
chơi đồ mới có sức đề_kháng tránh dịch,0.0
dựa vào đâu mà mày kêu tao học cái thói trên facebook thấy mày nói_chuyện nghiêm_túc chắc có_lẽ không muốn trò_đùa nhiều hơn nữa cũng khá tự_tin tao tò_mò rằng kiến_thức của mày tới đâu mà có_thể tự_tin tới như_vậy hay_là mày thử đăng một bài gì đó để chứng_tỏ mày là một tinh_hoa người có kiến_thức như cách mày nói_chuyện,0.0
cầu_mong chỉ dừng lại con_số đừng bao_giờ lên chỉ mong nhưng người con dân việt nam hiện đang bị mong hết bịnh và nhưng người hiện đang xét_nghiệm nghi_ngờ đều bị âm_tính hết mong những điều tốt_đẹp đếnh vơi con dân việt nam ️,0.0
hết đường về nước lại phản_động rồi,0.0
nguyễn hữu đạt có duyên chết liền nhưng mk lại thích ha_ha,0.0
tao vật nhau với nó suốt nhà thằng đấy đời loạn_luân nên nó mới ngu như_thế,2.0
để ngoài đó cho bắc kì ăn nhé,2.0
nguyễn vỹ,0.0
không biết ông_già mình định làm gì nữa đây,0.0
quảng_cáo cho liên_quân,0.0
bamtp chạy ngay_di,0.0
diệp đình huy phục cái địt_mẹ mày,2.0
một thằng beta loser cúng tiền cho gái xong bị gái phủ thì tự_tử tụi con_gái lên tiktok khóc thương thằng beta giờ kêu mấy đứa con_gái đó cưới mấy thằng như_vậy có con cặc nó cưới nó bào xong thì cho cút,1.0
sống chậm tí các bạn,0.0
fan cứng sao nay không hiện cục kim_cương,0.0
sao chi dep quá vay,0.0
thôi thôi thơm nó tút kotex vả ngang mồm,0.0
để nhất quốc_sư trần dần,0.0
cái lồn mẹ được ba_rọi béo,2.0
ngọc liên nc nv nhé người anh_em,0.0
chọn địa_điểm là lăng hồ chủ_tịch đi cho dễ bắt,0.0
vì mao tội lớn và khó che_đậy,0.0
tết chú độ cứ lì_xì mỗi cháu tờ,0.0
phúc hưng giờ mới thấy,0.0
gốc chữ này mới quan_trọng này,0.0
có không em,0.0
tôi yêu bạn nhiều ️,0.0
nếu không ai trả_lời hãy đi tìm tao vào một tối cuối tuần,0.0
‍ ️,0.0
cường sirô va thử cái đứt gân chân ngay,0.0
lại bait à đem quá rồi tuvanphapluat đi có người giỏi chuyên_môn trả_lời,0.0
cho hỏi tối nay live không,0.0
chồ ơi ăn_mặc sẹt si quá chị minh hiếu ơi,0.0
được không mày nghiêm_túc đấy không phải vấn_đề nếu được_việc,0.0
hoan_hô nhà tiên_tri trần dần,0.0
chỗ đẹp nhất thì làm khu khách_sạn resort cho người giàu vô còn đâu,0.0
miệt thi cn đi cau hè,0.0
em xin video với,0.0
hô hô lưu_ý thì là lưu_ý ai không biết thì đọc biết rồi thì có_thể bỏ_quá không biết có_thể không đọc biết rồi cũng có_thể đọc chả sao mày biết thằng khác không biết thì nó đọc xong nó sẽ biết ai bắt mày đọc đâu tự_nhiên đọc xong rồi ngồi tưởng tao tưởng tao là giáo_sư,0.0
con sẻ nghe theo lời cô minh hiếu ráng làm kiếm tiền để thành bê đi giàu_có bê đi nghèo là su bà tốt chết,0.0
ủa em chị quen quá à đúng rồi em thấy chị ở ' chùa phật quang ' thầy chi tpchâu đốc bữa ngày,0.0
,0.0
làng này là căng đét tộc này là chất lồn,0.0
trend này được các thanh_niên việt nam áp_dụng khá lâu rồi không như các bn hàn quốc bây_giờ mới bt,0.0
yêu chủ_nghĩa xã_hội xong có được thực_hiện chủ_nghĩa xã_hội thật không,2.0
có lên tận sao diêm vương thì mày vẫn chưa khám_phá được vũ_trụ nhé,0.0
và top là dành cho thằng tùng nhà tôi thưa quý_vị và các bạn,0.0
béo quá không kéo được khoá quần à,0.0
mốt anh kể chuyện này cho tùng sói nó nghe để nó cũng biết được triết_lý giống ba nó,0.0
nào đừng đánh_đồng_thế,0.0
chán,1.0
anh_minh đú ít thôi chậm cặc,2.0
‍ ️,0.0
tonight phố đi bộ nhé mah friend thục yến,0.0
nhưng cái quần què đó lại bằng cả tủ_đồ của mình,0.0
câu fame vớ vẫn,1.0
